db,table,production,table_type,refresh_schedule
datastreams,construction_zone_inference_results,false,datastreams,0.5
datastreams,crash_detector_inference_results,false,datastreams,0.5
datastreams,crash_filter_transformed_events,false,datastreams,0.5
datastreams,crux_aggregated_locations,false,datastreams,0.5
datastreams,crux_observations,false,datastreams,0.5
datastreams,crux_unaggregated_locations,false,datastreams,0.5
datastreams,dashcam_drowsiness_inference_results,false,datastreams,0.5
datastreams,dashcam_inward_mtl_inference_results,false,datastreams,0.5
datastreams,dashcam_rlv_inference_results,false,datastreams,0.5
datastreams,dashcam_rolling_stop_inference_results,false,datastreams,0.5
datastreams,dashcam_vru_cw_inference_results,false,datastreams,0.5
datastreams,data_connector_client_log_events,false,datastreams,0.5
datastreams,delete_s3_video_metrics,false,datastreams,0.5
datastreams,device_backfilled_cargo_state,false,datastreams,0.5
datastreams,dpf_failure_inference_results,false,datastreams,0.5
datastreams,driver_assignment_audit_log,false,datastreams,0.5
datastreams,driver_assignment_dropped_backfill_messages,false,datastreams,0.5
datastreams,driver_assignment_manual_unassign,false,datastreams,0.5
datastreams,driver_assignment_settings_audit_log,false,datastreams,0.5
datastreams,driver_risk_score_inference_results,false,datastreams,0.5
datastreams,driver_trip_risk_score_inference_results,false,datastreams,0.5
datastreams,driver_trip_risk_score_v2_inference_results,false,datastreams,0.5
datastreams,driverappproxy_http_logs,false,datastreams,0.5
datastreams,dynamic_workflow_runs,false,datastreams,0.5
datastreams,event_detection_checkpoint_status,false,datastreams,0.5
datastreams,facial_recognition_processing_audit_log,false,datastreams,0.5
datastreams,features_turnoff_by_safeguard,false,datastreams,0.5
datastreams,firmware_model_registry_ddb,false,datastreams,0.5
datastreams,forward_collision_warning_inference_results,false,datastreams,0.5
datastreams,forward_distance_v2_inference_results,false,datastreams,0.5
datastreams,frontend_routeload,false,datastreams,0.5
datastreams,fuel_anomaly_events,false,datastreams,0.5
datastreams,fuel_change_estimator_inference_results,false,datastreams,0.5
datastreams,fuel_level_denoising_inference_results,false,datastreams,0.5
datastreams,go_test_metrics,false,datastreams,0.5
datastreams,gopls_metrics,false,datastreams,0.5
datastreams,gql_query_load,false,datastreams,0.5
datastreams,harsh_event_write_path_dropoff_metrics,false,datastreams,0.5
datastreams,internal_rma_audit_log,false,datastreams,0.5
datastreams,jack_test,false,datastreams,0.5
datastreams,lane_departure_warning_inference_results,false,datastreams,0.5
datastreams,messages_metadata,false,datastreams,0.5
datastreams,ml_data_collection_requests,false,datastreams,0.5
datastreams,ml_device_configuration_record,false,datastreams,0.5
datastreams,ml_test_datastream,false,datastreams,0.5
datastreams,mobile_device_info,false,datastreams,0.5
datastreams,mobile_logs,false,datastreams,0.5
datastreams,mobile_nav_routing_events,false,datastreams,0.5
datastreams,mobile_sentry_events,false,datastreams,0.5
datastreams,oauth_logs,false,datastreams,0.5
datastreams,oem_api_data_logs,false,datastreams,0.5
datastreams,open_weather_severe_weather_alerts,false,datastreams,0.5
datastreams,org_sam_mapping_events,false,datastreams,0.5
datastreams,osm_way_metadata_refresh,false,datastreams,0.5
datastreams,owlgraph_application_logs,false,datastreams,0.5
datastreams,predictive_maintenance_alert_metrics,false,datastreams,0.5
datastreams,qualifications_jjkeller_migration,false,datastreams,0.5
datastreams,rear_collision_warning_inference_results,false,datastreams,0.5
datastreams,remote_support_feedback_log,false,datastreams,0.5
datastreams,routeplanning_cost_metrics,false,datastreams,0.5
datastreams,safety_asset_processing_metrics,false,datastreams,0.5
datastreams,safety_asset_url_metrics,false,datastreams,0.5
datastreams,safety_assetblurringserver_metrics,false,datastreams,0.5
datastreams,safety_cell_data_usage_metrics,false,datastreams,0.5
datastreams,safety_cvworker_audio_deprecation_logs,false,datastreams,0.5
datastreams,safety_ser_sla_bucket_metrics,false,datastreams,0.5
datastreams,safety_webrtc_livestream_metrics,false,datastreams,0.5
datastreams,safety_workflow_metrics,false,datastreams,0.5
datastreams,scientist_experiment_logs,false,datastreams,0.5
datastreams,ser_event_trace,false,datastreams,0.5
datastreams,smart_maps_ingested_images,false,datastreams,0.5
datastreams,smart_maps_road_condition_notifications,false,datastreams,0.5
datastreams,smart_maps_vehicle_settings_changes,false,datastreams,0.5
datastreams,speed_limit_locations,false,datastreams,0.5
datastreams,speed_spike_detections,false,datastreams,0.5
datastreams,statsprocessor_future_timestamp_logs_dropped,false,datastreams,0.5
datastreams,stream_publish_logs,false,datastreams,0.5
datastreams,tile_generation_logs,false,datastreams,0.5
datastreams,transcodeworker_processing_duration_metrics,false,datastreams,0.5
datastreams,triage_event_filter_checkpoint_status,false,datastreams,0.5
datastreams,vapi_webhook_messages,false,datastreams,0.5
datastreams,vbs_inference_results,false,datastreams,0.5
datastreams,vehicle_misuse_anomalies,false,datastreams,0.5
datastreams,vehicle_positioning_inference_results,false,datastreams,0.5
datastreams,video_retrieval_cancelled_log,false,datastreams,0.5
datastreams,vin_decoding_logs,false,datastreams,0.5
datastreams,webhook_logs,false,datastreams,0.5
datastreams,workflow_alert_incident_comparison_logs,false,datastreams,0.5
datastreams,workforce_camera_device_add_metrics,false,datastreams,0.5
datastreams,workforce_camera_stream_add_metrics,false,datastreams,0.5
datastreams,workforce_local_storage_and_retention_logs,false,datastreams,0.5
datastreams,workforce_media_upload_recovery_attempts,false,datastreams,0.5
datastreams,workforce_video_hls_client_fetch_segment,false,datastreams,0.5
datastreams,workforce_video_hls_server_fetch_segment,false,datastreams,0.5
datastreams,workforce_video_hls_stream_error_end,false,datastreams,0.5
datastreams,workforce_video_hls_stream_error_start,false,datastreams,0.5
datastreams,workforce_video_stream_end_logs,false,datastreams,0.5
datastreams,workforce_video_stream_metric_intervals,false,datastreams,0.5
datastreams,workforce_video_streaming_page_states,false,datastreams,0.5
datastreams,workforce_video_unhealthy_webrtc_intervals,false,datastreams,0.5
datastreams,workforce_video_webrtc_fallback_events,false,datastreams,0.5
datastreams,workforce_video_webrtc_livestream_metrics,false,datastreams,0.5
datastreams,workforce_video_webrtc_sample_interval,false,datastreams,0.5
deploydb,deploy_state,false,rds,12
detentiondb_shards,detention,false,rds,12
developersdb_shards,developer_app_marketplace_data,false,rds,12
developersdb_shards,developer_notification_subscribers,false,rds,12
developersdb_shards,developer_notification_subscriptions,false,rds,12
developersdb_shards,developer_test_org_association,false,rds,12
deviceassociationsdb_shards,device_collection_associations,true,rds,3
devicemetadatadb_shards,digi_types,false,rds,12
dispatch_routes_report,actual_distances,false,data_pipeline_node,3
dispatch_routes_report,actual_route_times,false,data_pipeline_node,3
dispatch_routes_report,route_vehicle_assignments,false,data_pipeline_node,3
dispatch_routes_report,selected_routes_and_jobs,false,data_pipeline_node,3
dispatchdb_shards,dispatch_job_exceptions,false,rds,12
dispatchdb_shards,dispatch_manual_events,false,rds,12
dispatchdb_shards,dispatch_org_settings,false,rds,12
dispatchdb_shards,shardable_dispatch_audit_logs,false,rds,12
dispatchdb_shards,shardable_dispatch_jobs,false,rds,6
dispatchdb_shards,shardable_dispatch_routes,false,rds,6
driver_app_engagement_report,app_opens,true,data_pipeline_node,3
driverassignmentsdb_shards,asset_qr_code_download_metadata,false,rds,12
driverassignmentsdb_shards,driver_assignment_metadata,false,rds,12
driverassignmentsdb_shards,driver_assignments,false,rds,12
driverdocumentsdb_shards,driver_document_audit_logs,false,rds,12
driverdocumentsdb_shards,driver_document_pdfs,false,rds,12
driverdocumentsdb_shards,driver_document_templates,false,rds,12
driverdocumentsdb_shards,driver_documents,false,rds,12
dynamodb,asset-maintenance-settings,false,dynamodb,12
dynamodb,asset-relationships,false,dynamodb,12
dynamodb,asset-status,false,dynamodb,12
dynamodb,asset-warranties,false,dynamodb,12
dynamodb,authn-config,false,dynamodb,12
dynamodb,automation-configurations,false,dynamodb,12
dynamodb,aux-inputs-settings,false,dynamodb,12
dynamodb,benchmarks-org-category-selections-beta-canary,false,dynamodb,12
dynamodb,benchmarks-org-category-selections-stable,false,dynamodb,12
dynamodb,benchmarks-org-tag-groups-beta-canary,false,dynamodb,12
dynamodb,benchmarks-org-tag-groups-stable,false,dynamodb,12
dynamodb,cached-active-skus,false,dynamodb,6
dynamodb,cached-feature-configs-v2,false,dynamodb,12
dynamodb,chronicle-logs,false,dynamodb,12
dynamodb,cohort-profile,false,dynamodb,1
dynamodb,cohort-profile-association,false,dynamodb,1
dynamodb,cohort-profile-association-change-audit,false,dynamodb,1
dynamodb,competition_leaderboard_snapshots_v2,false,dynamodb,12
dynamodb,competition_participants,false,dynamodb,12
dynamodb,competitions,false,dynamodb,12
dynamodb,construction-zone-feedback,false,dynamodb,3
dynamodb,crux-devices,false,dynamodb,12
dynamodb,crux-relationships,false,dynamodb,3
dynamodb,custom-dashboards,false,dynamodb,12
dynamodb,custom-report-configurations,false,dynamodb,12
dynamodb,dataplatform-internal-test-dynamo,false,dynamodb,12
dynamodb,default-asset-status,false,dynamodb,12
dynamodb,device-anomalies,false,dynamodb,12
dynamodb,device-cost-centers,false,dynamodb,12
dynamodb,device-geofence-history,false,dynamodb,12
dynamodb,device-immobilizer-state,false,dynamodb,12
dynamodb,device-installation-media-records-dynamo,false,dynamodb,12
dynamodb,device-installation-mobile-logs-dynamo,false,dynamodb,12
dynamodb,device-peripheral-mappings,false,dynamodb,12
dynamodb,device-recovery-state,false,dynamodb,12
dynamodb,driver-assignment-settings,false,dynamodb,12
dynamodb,driver-avatar-summary-generations,false,dynamodb,12
dynamodb,driver-start-of-day-history,false,dynamodb,12
dynamodb,drivers,false,dynamodb,12
dynamodb,dynamic-readings,false,dynamodb,12
dynamodb,dynamic-settings-history,false,dynamodb,12
dynamodb,entity-auth-data,false,dynamodb,12
dynamodb,entity-cost-centers,false,dynamodb,12
dynamodb,entity-profile-images,false,dynamodb,12
dynamodb,eod-summary-avatar-feedback,false,dynamodb,12
dynamodb,eod-summary-avatar-media-dynamo,false,dynamodb,12
dynamodb,escalations-backend,false,dynamodb,12
dynamodb,escalations-backend-pipeline-metadata,false,dynamodb,12
dynamodb,ev-chargecontrol-chargeschedules,false,dynamodb,12
dynamodb,exchange-records-dynamo,false,dynamodb,12
dynamodb,fault-code-description-feedback,false,dynamodb,12
dynamodb,feature-config-change-handler-logs,false,dynamodb,12
dynamodb,fuel-change-estimator-inference-feedback,false,dynamodb,12
dynamodb,fuel-stations-prices,false,dynamodb,12
dynamodb,functions-definition-event-log,false,dynamodb,12
dynamodb,functions-invocation-event-log,false,dynamodb,12
dynamodb,gateway-iccid-association,false,dynamodb,12
dynamodb,group-coaching,false,dynamodb,12
dynamodb,happy-robot-runs,false,dynamodb,12
dynamodb,hos-org-settings,false,dynamodb,12
dynamodb,hubble-devices,false,dynamodb,12
dynamodb,iccid-status,false,dynamodb,12
dynamodb,inbox-notifications,false,dynamodb,12
dynamodb,incident-center-comments,false,dynamodb,12
dynamodb,incident-center-incidents,false,dynamodb,12
dynamodb,integration-auth-tokens,false,dynamodb,12
dynamodb,internal-access-grants,false,dynamodb,12
dynamodb,internal-rma-required-device-dynamo,false,dynamodb,12
dynamodb,inventory-location-definitions,false,dynamodb,12
dynamodb,itemized-billing-configuration,false,dynamodb,12
dynamodb,ks0-kinesisstats-deleter-journal,false,dynamodb,12
dynamodb,ks1-kinesisstats-deleter-journal,false,dynamodb,12
dynamodb,ks2-kinesisstats-deleter-journal,false,dynamodb,12
dynamodb,ks3-kinesisstats-deleter-journal,false,dynamodb,12
dynamodb,ks4-kinesisstats-deleter-journal,false,dynamodb,12
dynamodb,ks5-kinesisstats-deleter-journal,false,dynamodb,12
dynamodb,licenses,false,dynamodb,12
dynamodb,maintenance-prediction-events,false,dynamodb,12
dynamodb,manual-review-annotation,false,dynamodb,12
dynamodb,mem-enterprise-applications,false,dynamodb,12
dynamodb,mem-org-settings,false,dynamodb,12
dynamodb,mem-scheduled-offboarding-events,false,dynamodb,12
dynamodb,ml-explainability-data,false,dynamodb,12
dynamodb,model-registry-backend,false,dynamodb,12
dynamodb,model-registry-firmware,false,dynamodb,12
dynamodb,msp-media-items-dynamo,false,dynamodb,12
dynamodb,msp-requests,false,dynamodb,12
dynamodb,notification-events,false,dynamodb,12
dynamodb,onboarding,false,dynamodb,12
dynamodb,part-definitions,false,dynamodb,12
dynamodb,part-inventory-locations,false,dynamodb,12
dynamodb,part-manufacturer-definitions,false,dynamodb,12
dynamodb,public-alerts,false,dynamodb,12
dynamodb,reservations,false,dynamodb,12
dynamodb,safety-event-review-activity-log,false,dynamodb,12
dynamodb,safety-media-upload-requests,false,dynamodb,12
dynamodb,satellite-modem-mappings,false,dynamodb,12
dynamodb,sensor-readings-configs,false,dynamodb,12
dynamodb,sensor-replay-traces,false,dynamodb,12
dynamodb,service-task-definitions,false,dynamodb,12
