mack,chn,2005,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,ch,1997,ALL,null,ALL,ALL,CBL-VG-BJ1708,CBL-VG-CJ1708,CBL-VG-CJ1708
mack,ch,1995,ALL,null,ALL,ALL,CBL-VG-BJ1708,CBL-VG-CJ1708,CBL-VG-CJ1708
mack,cx,2003,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,cl,1999,ALL,null,ALL,ALL,CBL-VG-BJ1708,CBL-VG-CJ1708,CBL-VG-CJ1708
mack,ch,2004,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,rd,2003,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,le,2005,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,cx,2000,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,cl,2007,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,ch,2005,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,terrapro,2021,ALL,MP8,ALL,ALL,CBL-VG-BJ1939-VM ,CBL-VG-CJ1939-VM,CBL-VG-CJ1939-VM
mack,td,2013,ALL,null,ALL,ALL,null,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,rd,2004,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,rb,2005,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,ms,2000,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,mr,1998,ALL,null,ALL,ALL,CBL-VG-BJ1708,CBL-VG-CJ1708,CBL-VG-CJ1708
mack,le,2007,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,gu,2006,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,cxn,2002,ALL,null,ALL,ALL,CBL-VG-BJ1708-9P,CBL-VG-CJ1939,CBL-VG-CJ1939
mack,cl,1996,ALL,null,ALL,ALL,CBL-VG-BJ1708,CBL-VG-CJ1708,CBL-VG-CJ1708
mack,cl,1994,ALL,null,ALL,ALL,CBL-VG-BJ1708,CBL-VG-CJ1708,CBL-VG-CJ1708
ALL,ALL,2017,ALL,paccar mx/mx-13,ALL,ALL,null,null,CBL-VG-HJ1939-PAC
ALL,ALL,2018,ALL,paccar mx/mx-13,ALL,ALL,null,null,CBL-VG-HJ1939-PAC
ALL,ALL,2016,ALL,paccar mx-11,ALL,ALL,null,null,CBL-VG-HJ1939-PAC
ALL,ALL,2017,ALL,paccar mx-11,ALL,ALL,null,null,CBL-VG-HJ1939-PAC
ALL,ALL,2018,ALL,paccar mx-11,ALL,ALL,null,null,CBL-VG-HJ1939-PAC
