Refridgeration Units,General Information,Carrier Status,50,kinesisstats.osDReeferPretripStatus,value.proto_value.reefer_pretrip_status.carrier.overall_status,,0,6,0,0,0,0,
Vehicle Diagnostics,Electric Vehicles,Charger Current,50,kinesisstats.osDEvChargerMilliAmp,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5695980/VDP+Electric+Vehicles
Vehicle Diagnostics,Electric Vehicles,Charger Type,50,kinesisstats.osDEvChargingType,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5695980/VDP+Electric+Vehicles
Vehicle Diagnostics,Electric Vehicles,Charger Voltage,50,kinesisstats.osDEvChargerMilliVolt,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5695980/VDP+Electric+Vehicles
Vehicle Diagnostics,Electric Vehicles,Charging Energy,50,kinesisstats.osDDeltaEvChargingEnergyMicroWh,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5695980/VDP+Electric+Vehicles
Vehicle Diagnostics,Fuel and Energy,Consumption Rate Debug,50,kinesisstats.osDFuelConsumptionRateMlPerHour,value.int_value,,0,3875939970,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/4621773/VDP+Fuel+Consumption
Refridgeration Units,General Information,Controller Type,50,kinesisstats.osDReeferAttachedController,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,General Information,Current Gear Selected,50,kinesisstats.osDVehicleCurrentGear,value.int_value,,-125,126.5,0,0,0,0,
Vehicle Diagnostics,General Information,Delivery Pressure,50,kinesisstats.osDFuelDeliveryPressureKPa,value.int_value,,0,998,0,0,0,0,
Samsara Platform,Device Dimensions,Diagnostic Cable,50,kinesisstats.osDObdCableId,value.int_value,definitions.product_to_cables,0,0,0,0,0,0,
Refridgeration Units,General Information,Display Air Temperature,50,kinesisstats.osDReeferDispRetAirTempMilliC,value.int_value,,-38000,70000,0,0,0,0,
Samsara Platform,GPS,Distance Travelled,50,kinesisstats.osDDeltaGpsDistance,value.double_value,,0,0,0,0,0,0,
Refridgeration Units,General Information,Door Open,50,kinesisstats.osDReeferDoorOpen,value.int_value,,0,1,0,0,0,0,
Refridgeration Units,General Information,Door Open Zone 1,50,kinesisstats.osDReeferDoorOpenZone1,value.int_value,,0,1,0,0,0,0,
Refridgeration Units,General Information,Door Open Zone 2,50,kinesisstats.osDReeferDoorOpenZone2,value.int_value,,0,1,0,0,0,0,
Refridgeration Units,General Information,Door Open Zone 3,50,kinesisstats.osDReeferDoorOpenZone3,value.int_value,,0,1,0,0,0,0,
Vehicle Diagnostics,EU Compliance,Download Error,50,kinesisstats.osDTachographDownloadError,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/4697302/VDP+Tachograph+API
Vehicle Diagnostics,EU Compliance,Driver Info,50,kinesisstats.osDTachographDriverInfo,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/4697302/VDP+Tachograph+API
Vehicle Diagnostics,EU Compliance,Driver State,50,kinesisstats.osDTachographDriverState,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/4697302/VDP+Tachograph+API
Material Spreaders,General Information,Dry Material Spread,50,kinesisstats.osDSaltSpreaderQuantitySpreadDryMilligrams,value.int_value,,0,999999999999,0,999999999999,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Material Spreaders,General Information,Dry Material Spread,50,kinesisstats.osDSaltSpreaderSpreadRateDryMilligramsPerMeter,value.int_value,,0,282000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Vehicle Diagnostics,General Information,ECU History,50,kinesisstats.osDEcuHistoryTotalRunTimeSec,value.int_value,,0,0,0,0,0,0,
Refridgeration Units,General Information,Electric Hours,50,kinesisstats.osDReeferElectricHours,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,Maintenance Reports,Engine Faults,50,kinesisstats.osDJ1939D2Status,value.int_value,,0,0,0,0,0,0,
Refridgeration Units,General Information,Engine Hours Zone 2,50,kinesisstats.osDReeferEngineHoursZone2,value.int_value,,0,99999,0,0,0,0,
Vehicle Diagnostics,General Information,Engine Oil Temperature,50,kinesisstats.osDEngineOilTempMicroC,value.int_value,,-272984375,1734953125,0,0,0,0,
Vehicle Diagnostics,US Compliance,Engine Runtime Derived,50,kinesisstats.osDDerivedEngineSecondsFromIgnitionCycle,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,General Information,Engine Time Since Ignition,50,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.engine_on_secs,,0.5,65534.5,0,0,0,0,
Vehicle Diagnostics,General Information,Exhaust Gas Pressure,50,kinesisstats.osDExhaustGasPressurePa,value.int_value,,-250000,251988.2813,0,0,0,0,
Vehicle Diagnostics,General Information,Fuel Economy,50,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.fuel_economy_meters_per_k_g,,0,125497.0703,0,0,0,0,
Refridgeration Units,General Information,Fuel Level Percent,50,kinesisstats.osDReeferFuelLevelPercent,value.int_value,,0,100,0,0,0,0,
Vehicle Diagnostics,General Information,Fuel Temperature,50,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.fuel_temp_milli_c,,-39500,209500,0,0,0,0,
Material Spreaders,General Information,Ground Speed,50,kinesisstats.osDSaltSpreaderGroundSpeedMilliknots,value.int_value,,0,69518,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Material Spreaders,General Information,Ground Temperature,50,kinesisstats.osDSaltSpreaderGroundTempMilliC,value.int_value,,-40000,40000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Refridgeration Units,General Information,Heartbeat,50,kinesisstats.osDReeferHeartbeat,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,Electric Vehicles,High Capacity Battery Current,50,kinesisstats.osDEvHighCapacityBatteryMilliAmp,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5695980/VDP+Electric+Vehicles
Vehicle Diagnostics,Electric Vehicles,High Capacity Battery Voltage,50,kinesisstats.osDEvHighCapacityBatteryMilliVolt,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5695980/VDP+Electric+Vehicles
Vehicle Diagnostics,General Information,Intake Manifold Temperature,50,kinesisstats.osDIntakeManifoldTemperatureMicroCelsius,value.int_value,,-39500000,214500000,0,0,0,0,
Vehicle Diagnostics,Developer Debugging,Internal End,50,kinesisstats.osDObdInternalEnd,value.int_value,,,,,,,,
Vehicle Diagnostics,Developer Debugging,Internal Start,50,kinesisstats.osDObdInternalStart,value.int_value,,,,,,,,
Vehicle Diagnostics,General Information,J1939 Component ID,50,kinesisstats.osDJ1939ComponentId,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,Fuel and Energy,Lifetime Consumption,50,kinesisstats.osDLifetimeFuelConsumed,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/4621773/VDP+Fuel+Consumption
Vehicle Diagnostics,General Information,Line to Neutral ARCMS Voltage,50,kinesisstats.osDAverageLineToNeutralACRMSMilliVolts,value.int_value,,0,64254500,0,0,0,0,
Material Spreaders,General Information,Major Event,50,kinesisstats.osDSaltSpreaderMajorEvent,value.int_value,,0,1,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Vehicle Diagnostics,General Information,Manifold Temperature,50,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.mnfld_temp_milli_c,,-39500,214500,0,0,0,0,
Refridgeration Units,General Information,Metadata,50,kinesisstats.osDReeferCommandMetadata,value.proto_value.reefer_command_metadata.reefer_command_type,,0,12,0,0,0,0,
Vehicle Diagnostics,General Information,OBD Compliance Standard,50,kinesisstats.osDObdComplianceStandard,value.int_value,,0,0,0,0,0,0,
Refridgeration Units,General Information,On Hours,50,kinesisstats.osDReeferOnHours,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,General Information,Phase A RMS,50,kinesisstats.osDPhaseAAmpsRms,value.int_value,,0,64254.5,0,0,0,0,
Vehicle Diagnostics,General Information,Phase ACC Frequency,50,kinesisstats.osDPhaseAACFreqMicroHertz,value.int_value,,0,501988281.3,0,0,0,0,
Vehicle Diagnostics,General Information,Phase ALL Voltage,50,kinesisstats.osDPhaseALLVolts,value.int_value,,0,64254.5,0,0,0,0,
Vehicle Diagnostics,General Information,Phase ALN Voltage,50,kinesisstats.osDPhaseALNVolts,value.int_value,,0,64254.5,0,0,0,0,
Vehicle Diagnostics,General Information,Phase B RMS,50,kinesisstats.osDPhaseBAmpsRms,value.int_value,,0,64254.5,0,0,0,0,
Vehicle Diagnostics,General Information,Phase BLL Voltage,50,kinesisstats.osDPhaseBLLVolts,value.int_value,,0,64254.5,0,0,0,0,
Vehicle Diagnostics,General Information,Phase BLN Voltage,50,kinesisstats.osDPhaseBLNVolts,value.int_value,,0,64254.5,0,0,0,0,
Refridgeration Units,General Information,Phase C RMS,50,kinesisstats.osDPhaseCAmpsRms,value.int_value,,0,64254.5,0,0,0,0,
Vehicle Diagnostics,General Information,Phase CLL Voltage,50,kinesisstats.osDPhaseCLLVolts,value.int_value,,0,64254.5,0,0,0,0,
Vehicle Diagnostics,General Information,Phase CLN Voltage,50,kinesisstats.osDPhaseCLNVolts,value.int_value,,0,64254.5,0,0,0,0,
Vehicle Diagnostics,General Information,Power Factor Ratio,50,kinesisstats.osDPowerFactorRatio,value.int_value,,0,0,0,0,0,0,
Refridgeration Units,General Information,Power Status,50,kinesisstats.osDReeferPowerStatus,value.int_value,,0,0,0,0,0,0,
Refridgeration Units,General Information,Pretrip Status,50,kinesisstats.osDReeferPretripStatus,value.int_value,,0,0,0,0,0,0,
Material Spreaders,General Information,Prewet Material Spread,50,kinesisstats.osDSaltSpreaderQuantitySpreadPrewetMilliliters,value.int_value,,0,999999999999,0,999999999999,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Material Spreaders,General Information,Prewet Material Spread,50,kinesisstats.osDSaltSpreaderSpreadRatePrewetLitersPerTonne,value.int_value,,0,282000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Material Spreaders,General Information,Prewet Material Spread,50,kinesisstats.osDSaltSpreaderSpreadRatePrewetMillilitersPerMeter,value.int_value,,0,282000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Vehicle Diagnostics,Developer Debugging,Raw State of Charge,50,kinesisstats.osDEvRawStateOfChargeMillipercent,value.int_value,,,,,,,,
Refridgeration Units,General Information,Reefer Run Mode,50,kinesisstats.osDReeferRunMode,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,Electric Vehicles,Regenerated Energy,50,kinesisstats.osDDeltaEvTotalEnergyRegeneratedWhileDrivingMicroWh,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5695980/VDP+Electric+Vehicles
Refridgeration Units,General Information,Road Engine Hours Zone 1,50,kinesisstats.osDReeferRoadHoursZone1,value.int_value,,0,99999,0,0,0,0,
Refridgeration Units,General Information,Road Engine Hours Zone 2,50,kinesisstats.osDReeferRoadHoursZone2,value.int_value,,0,99999,0,0,0,0,
Vehicle Diagnostics,General Information,Service Distance,50,kinesisstats.osDDistanceServiceMeters,value.int_value,,-160635000,160637500,0,0,0,0,
Refridgeration Units,General Information,Set Point Temperature,50,kinesisstats.osDSetPointTempMilliC,value.int_value,,-30000,30000,0,0,0,0,
Refridgeration Units,General Information,Set Point Temperature Zone 2,50,kinesisstats.osDSetPointTempMilliCZone2,value.int_value,,-30000,30000,0,0,0,0,
Refridgeration Units,General Information,Set Point Temperature Zone 3,50,kinesisstats.osDSetPointTempMilliCZone3,value.int_value,,-30000,30000,0,0,0,0,
Vehicle Diagnostics,General Information,Smog Check Results,50,kinesisstats.osDSmogCheckResults,value.int_value,,0,0,0,0,0,0,
Material Spreaders,General Information,Spreading State,50,kinesisstats.osDSaltSpreaderState,value.int_value,,0,2,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Refridgeration Units,General Information,State,50,kinesisstats.osDReeferState,value.int_value,,0,3,0,0,0,0,
Refridgeration Units,General Information,State Zone 1,50,kinesisstats.osDReeferStateZone1,value.int_value,,0,3,0,0,0,0,
Refridgeration Units,General Information,State Zone 2,50,kinesisstats.osDReeferStateZone2,value.int_value,,0,3,0,0,0,0,
Refridgeration Units,General Information,State Zone 3,50,kinesisstats.osDReeferStateZone3,value.int_value,,0,3,0,0,0,0,
Refridgeration Units,General Information,Supplied Air Temperature,50,kinesisstats.osDReeferSupplyAirTempMilliC,value.int_value,,0,0,0,0,0,0,
Refridgeration Units,General Information,Supplied Air Temperature Zone 2,50,kinesisstats.osDReeferSupplyAirTempMilliCZone2,value.int_value,,0,0,0,0,0,0,
Refridgeration Units,General Information,Thermoking IBOX Attached Controller,50,kinesisstats.osDReeferAttachedController,value.proto_value.reefer_attached_controller.thermo_king_ibox_attached_controller,,0,24,0,0,0,0,
